;HorizontalDatum:  UTMNAD83
;HorizontalZone:   10
;HorizontalUnits:  Meters
;VerticalDatum:    NAVD88
;VerticalUnits:    USSurveyFeet
;Filetype: bathmetry
;NumElements: 35676
631970.0000,4187006.0000,-0.5212,2025,RMA,glc_tile
631972.0000,4187006.0000,-0.5311,2025,RMA,glc_tile
631974.0000,4187006.0000,-0.5255,2025,RMA,glc_tile
631976.0000,4187006.0000,-0.5291,2025,RMA,glc_tile
631978.0000,4187006.0000,-0.5234,2025,RMA,glc_tile
631980.0000,4187006.0000,-0.5286,2025,RMA,glc_tile
631982.0000,4187006.0000,-0.5282,2025,RMA,glc_tile
631984.0000,4187006.0000,-0.5212,2025,RMA,glc_tile
631986.0000,4187006.0000,-0.5252,2025,RMA,glc_tile
631988.0000,4187006.0000,-0.5244,2025,RMA,glc_tile
631990.0000,4187006.0000,-0.5177,2025,RMA,glc_tile
631992.0000,4187006.0000,-0.5197,2025,RMA,glc_tile
631994.0000,4187006.0000,-0.5146,2025,RMA,glc_tile
631748.0000,4187004.0000,0.5239,2025,RMA,glc_tile
631750.0000,4187004.0000,0.5269,2025,RMA,glc_tile
631752.0000,4187004.0000,0.5334,2025,RMA,glc_tile
631754.0000,4187004.0000,0.5457,2025,RMA,glc_tile
631756.0000,4187004.0000,0.5473,2025,RMA,glc_tile
631758.0000,4187004.0000,0.5614,2025,RMA,glc_tile
631760.0000,4187004.0000,0.5677,2025,RMA,glc_tile
631762.0000,4187004.0000,0.5673,2025,RMA,glc_tile
631764.0000,4187004.0000,0.5662,2025,RMA,glc_tile
631766.0000,4187004.0000,0.5681,2025,RMA,glc_tile
631768.0000,4187004.0000,0.5700,2025,RMA,glc_tile
631770.0000,4187004.0000,0.5729,2025,RMA,glc_tile
631772.0000,4187004.0000,0.5711,2025,RMA,glc_tile
631774.0000,4187004.0000,0.5687,2025,RMA,glc_tile
631776.0000,4187004.0000,0.5784,2025,RMA,glc_tile
631778.0000,4187004.0000,0.5672,2025,RMA,glc_tile
631780.0000,4187004.0000,0.5776,2025,RMA,glc_tile
631782.0000,4187004.0000,0.5833,2025,RMA,glc_tile
631784.0000,4187004.0000,0.5852,2025,RMA,glc_tile
631786.0000,4187004.0000,0.5786,2025,RMA,glc_tile
631788.0000,4187004.0000,0.5943,2025,RMA,glc_tile
631790.0000,4187004.0000,0.5976,2025,RMA,glc_tile
631792.0000,4187004.0000,0.6044,2025,RMA,glc_tile
631794.0000,4187004.0000,0.6046,2025,RMA,glc_tile
631796.0000,4187004.0000,0.6233,2025,RMA,glc_tile
631798.0000,4187004.0000,0.6256,2025,RMA,glc_tile
631800.0000,4187004.0000,0.6462,2025,RMA,glc_tile
631802.0000,4187004.0000,0.6420,2025,RMA,glc_tile
631804.0000,4187004.0000,0.6682,2025,RMA,glc_tile
631806.0000,4187004.0000,0.6741,2025,RMA,glc_tile
631808.0000,4187004.0000,0.6818,2025,RMA,glc_tile
631810.0000,4187004.0000,0.6915,2025,RMA,glc_tile
631812.0000,4187004.0000,0.6913,2025,RMA,glc_tile
631814.0000,4187004.0000,0.6975,2025,RMA,glc_tile
631816.0000,4187004.0000,0.7106,2025,RMA,glc_tile
631818.0000,4187004.0000,0.7337,2025,RMA,glc_tile
631820.0000,4187004.0000,0.7357,2025,RMA,glc_tile
631822.0000,4187004.0000,0.7626,2025,RMA,glc_tile
631824.0000,4187004.0000,0.7712,2025,RMA,glc_tile
631826.0000,4187004.0000,0.7885,2025,RMA,glc_tile
631828.0000,4187004.0000,0.8081,2025,RMA,glc_tile
631830.0000,4187004.0000,0.8248,2025,RMA,glc_tile
631832.0000,4187004.0000,0.8496,2025,RMA,glc_tile
631834.0000,4187004.0000,0.8565,2025,RMA,glc_tile
631836.0000,4187004.0000,0.8768,2025,RMA,glc_tile
631838.0000,4187004.0000,0.8898,2025,RMA,glc_tile
631840.0000,4187004.0000,0.9036,2025,RMA,glc_tile
631842.0000,4187004.0000,0.9196,2025,RMA,glc_tile
631844.0000,4187004.0000,0.9291,2025,RMA,glc_tile
631846.0000,4187004.0000,0.9284,2025,RMA,glc_tile
631848.0000,4187004.0000,0.9535,2025,RMA,glc_tile
631850.0000,4187004.0000,0.9554,2025,RMA,glc_tile
631852.0000,4187004.0000,0.9605,2025,RMA,glc_tile
631854.0000,4187004.0000,0.9565,2025,RMA,glc_tile
631856.0000,4187004.0000,0.9737,2025,RMA,glc_tile
631858.0000,4187004.0000,0.9826,2025,RMA,glc_tile
631860.0000,4187004.0000,0.9934,2025,RMA,glc_tile
631862.0000,4187004.0000,1.0014,2025,RMA,glc_tile
631864.0000,4187004.0000,1.0125,2025,RMA,glc_tile
631866.0000,4187004.0000,1.0298,2025,RMA,glc_tile
631868.0000,4187004.0000,1.0334,2025,RMA,glc_tile
631870.0000,4187004.0000,1.0536,2025,RMA,glc_tile
631872.0000,4187004.0000,1.0629,2025,RMA,glc_tile
631874.0000,4187004.0000,1.0710,2025,RMA,glc_tile
631876.0000,4187004.0000,1.0886,2025,RMA,glc_tile
631878.0000,4187004.0000,1.1104,2025,RMA,glc_tile
631880.0000,4187004.0000,1.1173,2025,RMA,glc_tile
631882.0000,4187004.0000,1.1562,2025,RMA,glc_tile
631884.0000,4187004.0000,1.1954,2025,RMA,glc_tile
631886.0000,4187004.0000,1.2144,2025,RMA,glc_tile
631888.0000,4187004.0000,1.2241,2025,RMA,glc_tile
631890.0000,4187004.0000,1.2286,2025,RMA,glc_tile
631892.0000,4187004.0000,1.2455,2025,RMA,glc_tile
631894.0000,4187004.0000,1.2493,2025,RMA,glc_tile
631896.0000,4187004.0000,1.2561,2025,RMA,glc_tile
631898.0000,4187004.0000,1.2840,2025,RMA,glc_tile
631900.0000,4187004.0000,1.2703,2025,RMA,glc_tile
631902.0000,4187004.0000,1.3020,2025,RMA,glc_tile
631904.0000,4187004.0000,1.3165,2025,RMA,glc_tile
631906.0000,4187004.0000,1.3256,2025,RMA,glc_tile
631908.0000,4187004.0000,1.3374,2025,RMA,glc_tile
631910.0000,4187004.0000,1.3480,2025,RMA,glc_tile
631912.0000,4187004.0000,1.3578,2025,RMA,glc_tile
631914.0000,4187004.0000,1.3858,2025,RMA,glc_tile
631916.0000,4187004.0000,1.4091,2025,RMA,glc_tile
631918.0000,4187004.0000,1.4126,2025,RMA,glc_tile
631920.0000,4187004.0000,1.4292,2025,RMA,glc_tile
631922.0000,4187004.0000,1.4377,2025,RMA,glc_tile
631924.0000,4187004.0000,1.4448,2025,RMA,glc_tile
631926.0000,4187004.0000,1.4587,2025,RMA,glc_tile
631928.0000,4187004.0000,1.4621,2025,RMA,glc_tile
631930.0000,4187004.0000,1.4651,2025,RMA,glc_tile
631932.0000,4187004.0000,1.4743,2025,RMA,glc_tile
631934.0000,4187004.0000,1.4832,2025,RMA,glc_tile
631936.0000,4187004.0000,1.4796,2025,RMA,glc_tile
631938.0000,4187004.0000,1.5065,2025,RMA,glc_tile
631940.0000,4187004.0000,1.4895,2025,RMA,glc_tile
631942.0000,4187004.0000,1.4918,2025,RMA,glc_tile
631944.0000,4187004.0000,1.4838,2025,RMA,glc_tile
631946.0000,4187004.0000,1.4982,2025,RMA,glc_tile
631948.0000,4187004.0000,1.5142,2025,RMA,glc_tile
631950.0000,4187004.0000,1.5510,2025,RMA,glc_tile
631952.0000,4187004.0000,1.5440,2025,RMA,glc_tile
631954.0000,4187004.0000,1.1307,2025,RMA,glc_tile
631956.0000,4187004.0000,0.1405,2025,RMA,glc_tile
631958.0000,4187004.0000,-0.5088,2025,RMA,glc_tile
631960.0000,4187004.0000,-0.5001,2025,RMA,glc_tile
631962.0000,4187004.0000,-0.5081,2025,RMA,glc_tile
631964.0000,4187004.0000,-0.5021,2025,RMA,glc_tile
631966.0000,4187004.0000,-0.4859,2025,RMA,glc_tile
631968.0000,4187004.0000,-0.5115,2025,RMA,glc_tile
631970.0000,4187004.0000,-0.5151,2025,RMA,glc_tile
631972.0000,4187004.0000,-0.5186,2025,RMA,glc_tile
631974.0000,4187004.0000,-0.5276,2025,RMA,glc_tile
631976.0000,4187004.0000,-0.5267,2025,RMA,glc_tile
631978.0000,4187004.0000,-0.5206,2025,RMA,glc_tile
631980.0000,4187004.0000,-0.5344,2025,RMA,glc_tile
631982.0000,4187004.0000,-0.5221,2025,RMA,glc_tile
631984.0000,4187004.0000,-0.5204,2025,RMA,glc_tile
631986.0000,4187004.0000,-0.5233,2025,RMA,glc_tile
631988.0000,4187004.0000,-0.4881,2025,RMA,glc_tile
631990.0000,4187004.0000,-0.5096,2025,RMA,glc_tile
631992.0000,4187004.0000,-0.5069,2025,RMA,glc_tile
631994.0000,4187004.0000,-0.5164,2025,RMA,glc_tile
631672.0000,4187002.0000,0.1366,2025,RMA,glc_tile
631674.0000,4187002.0000,0.1892,2025,RMA,glc_tile
631676.0000,4187002.0000,0.2144,2025,RMA,glc_tile
631678.0000,4187002.0000,0.2448,2025,RMA,glc_tile
631680.0000,4187002.0000,0.2721,2025,RMA,glc_tile
631682.0000,4187002.0000,0.2953,2025,RMA,glc_tile
631684.0000,4187002.0000,0.2999,2025,RMA,glc_tile
631686.0000,4187002.0000,0.2954,2025,RMA,glc_tile
631688.0000,4187002.0000,0.2981,2025,RMA,glc_tile
631690.0000,4187002.0000,0.3077,2025,RMA,glc_tile
631692.0000,4187002.0000,0.3065,2025,RMA,glc_tile
631694.0000,4187002.0000,0.3118,2025,RMA,glc_tile
631696.0000,4187002.0000,0.3069,2025,RMA,glc_tile
631698.0000,4187002.0000,0.3169,2025,RMA,glc_tile
631700.0000,4187002.0000,0.3113,2025,RMA,glc_tile
631702.0000,4187002.0000,0.3139,2025,RMA,glc_tile
631704.0000,4187002.0000,0.3081,2025,RMA,glc_tile
631706.0000,4187002.0000,0.3102,2025,RMA,glc_tile
631708.0000,4187002.0000,0.3159,2025,RMA,glc_tile
631710.0000,4187002.0000,0.3169,2025,RMA,glc_tile
631712.0000,4187002.0000,0.3204,2025,RMA,glc_tile
631714.0000,4187002.0000,0.3187,2025,RMA,glc_tile
631716.0000,4187002.0000,0.3436,2025,RMA,glc_tile
631718.0000,4187002.0000,0.3511,2025,RMA,glc_tile
631720.0000,4187002.0000,0.3608,2025,RMA,glc_tile
631722.0000,4187002.0000,0.3663,2025,RMA,glc_tile
631724.0000,4187002.0000,0.3895,2025,RMA,glc_tile
631726.0000,4187002.0000,0.3869,2025,RMA,glc_tile
631728.0000,4187002.0000,0.3778,2025,RMA,glc_tile
631730.0000,4187002.0000,0.4011,2025,RMA,glc_tile
631732.0000,4187002.0000,0.4050,2025,RMA,glc_tile
631734.0000,4187002.0000,0.4254,2025,RMA,glc_tile
631736.0000,4187002.0000,0.4169,2025,RMA,glc_tile
631738.0000,4187002.0000,0.4343,2025,RMA,glc_tile
631740.0000,4187002.0000,0.4385,2025,RMA,glc_tile
631742.0000,4187002.0000,0.4647,2025,RMA,glc_tile
631744.0000,4187002.0000,0.4818,2025,RMA,glc_tile
631746.0000,4187002.0000,0.5070,2025,RMA,glc_tile
631748.0000,4187002.0000,0.5164,2025,RMA,glc_tile
631750.0000,4187002.0000,0.5323,2025,RMA,glc_tile
631752.0000,4187002.0000,0.5422,2025,RMA,glc_tile
631754.0000,4187002.0000,0.5175,2025,RMA,glc_tile
631756.0000,4187002.0000,0.5596,2025,RMA,glc_tile
631758.0000,4187002.0000,0.5635,2025,RMA,glc_tile
631760.0000,4187002.0000,0.5596,2025,RMA,glc_tile
631762.0000,4187002.0000,0.5645,2025,RMA,glc_tile
631764.0000,4187002.0000,0.5597,2025,RMA,glc_tile
631766.0000,4187002.0000,0.5695,2025,RMA,glc_tile
631768.0000,4187002.0000,0.5687,2025,RMA,glc_tile
631770.0000,4187002.0000,0.5692,2025,RMA,glc_tile
631772.0000,4187002.0000,0.5694,2025,RMA,glc_tile
631774.0000,4187002.0000,0.5809,2025,RMA,glc_tile
631776.0000,4187002.0000,0.5800,2025,RMA,glc_tile
631778.0000,4187002.0000,0.5692,2025,RMA,glc_tile
631780.0000,4187002.0000,0.5823,2025,RMA,glc_tile
631782.0000,4187002.0000,0.5788,2025,RMA,glc_tile
631784.0000,4187002.0000,0.5773,2025,RMA,glc_tile
631786.0000,4187002.0000,0.5908,2025,RMA,glc_tile
631788.0000,4187002.0000,0.5966,2025,RMA,glc_tile
631790.0000,4187002.0000,0.5941,2025,RMA,glc_tile
631792.0000,4187002.0000,0.5996,2025,RMA,glc_tile
631794.0000,4187002.0000,0.6090,2025,RMA,glc_tile
631796.0000,4187002.0000,0.6210,2025,RMA,glc_tile
631798.0000,4187002.0000,0.6334,2025,RMA,glc_tile
631800.0000,4187002.0000,0.6476,2025,RMA,glc_tile
631802.0000,4187002.0000,0.6395,2025,RMA,glc_tile
631804.0000,4187002.0000,0.6601,2025,RMA,glc_tile
631806.0000,4187002.0000,0.6742,2025,RMA,glc_tile
631808.0000,4187002.0000,0.6872,2025,RMA,glc_tile
631810.0000,4187002.0000,0.6880,2025,RMA,glc_tile
631812.0000,4187002.0000,0.6974,2025,RMA,glc_tile
631814.0000,4187002.0000,0.6966,2025,RMA,glc_tile
631816.0000,4187002.0000,0.7075,2025,RMA,glc_tile
631818.0000,4187002.0000,0.7182,2025,RMA,glc_tile
631820.0000,4187002.0000,0.7368,2025,RMA,glc_tile
631822.0000,4187002.0000,0.7549,2025,RMA,glc_tile
631824.0000,4187002.0000,0.7695,2025,RMA,glc_tile
631826.0000,4187002.0000,0.7958,2025,RMA,glc_tile
631828.0000,4187002.0000,0.8153,2025,RMA,glc_tile
631830.0000,4187002.0000,0.8344,2025,RMA,glc_tile
631832.0000,4187002.0000,0.8580,2025,RMA,glc_tile
631834.0000,4187002.0000,0.8586,2025,RMA,glc_tile
631836.0000,4187002.0000,0.8732,2025,RMA,glc_tile
631838.0000,4187002.0000,0.8976,2025,RMA,glc_tile
631840.0000,4187002.0000,0.9053,2025,RMA,glc_tile
631842.0000,4187002.0000,0.9167,2025,RMA,glc_tile
